"","TXA_ITIS","TXA_Level","TXA_Name","TXA_Binomial","TXA_Parent","TXA_Author","TXA_Year","TXA_CAAB","USER","TXA_Time","TXA_Group","TXA_ReleaseDate","TXA_ExpReleaseDate","TXA_Created_At","TXA_Updated_At","TXA_WoRMsID"
"1082",27168,140,"Trapaceae",NA,27072,"",NA,NA,"ITIS",2001-09-06 10:07:58,NA,2099-01-01,2099-01-01,NA,NA,NA
"1083",27169,142,"Trapa",NA,27168,"L.",NA,NA,"ITIS",2001-09-06 10:07:58,NA,2099-01-01,2099-01-01,NA,NA,NA
"1084",27170,143,"natans","Trapa natans",27169,"L.",NA,NA,"ITIS",2001-09-06 10:07:58,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1085",27279,140,"Onagraceae",NA,27072,"",NA,NA,"ITIS",2006-07-06 15:31:06,NA,2099-01-01,2099-01-01,NA,NA,NA
"1086",27334,142,"Ludwigia",NA,27279,"L.",NA,NA,"ITIS",2006-07-06 15:31:06,NA,2099-01-01,2099-01-01,NA,NA,NA
"1087",27355,143,"peploides","Ludwigia peploides",27334,"(Kunth) Raven",NA,NA,"ITIS",2006-07-06 15:31:06,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1088",27356,211,"peploides","Ludwigia peploides ssp. peploides",27355,"Kunth Raven 2000-03-15",NA,NA,"ITIS",2006-07-06 15:57:08,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1089",27358,211,"montevidensis","Ludwigia peploides ssp. montevidensis",27355,"Spreng. Raven 2000-03-15",NA,NA,"ITIS",2006-07-06 15:31:06,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1090",27359,143,"peruviana","Ludwigia peruviana",27334,"L. Hara 2000-03-15",NA,NA,"ITIS",2006-07-06 15:57:14,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1091",27365,143,"uruguayensis","Ludwigia uruguayensis",27334,"Camb. Hara 2000-03-15",NA,NA,"ITIS",2006-07-06 15:57:35,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1092",27755,140,"Combretaceae",NA,27072,"",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1093",27789,140,"Rhizophoraceae",NA,500030,"",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1094",28643,136,"Sapindales",NA,24056,"",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1095",28771,140,"Anacardiaceae",NA,28643,"",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1096",28809,142,"Schinus",NA,28771,"L.",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1097",28812,143,"terebinthifolius","Schinus terebinthifolius",28809,"Raddi 2003-03-12",NA,NA,"ITIS",NA,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1098",29909,134,"Asteridae",NA,18063,"",NA,NA,"ITIS",2001-09-11 15:27:04,NA,2099-01-01,2099-01-01,NA,NA,NA
"1099",29910,136,"Gentianales",NA,29909,"",NA,NA,"ITIS",2001-09-11 16:15:05,NA,2099-01-01,2099-01-01,NA,NA,NA
"1100",29962,140,"Gentianaceae",NA,29910,"",NA,NA,"ITIS",2001-09-11 16:15:05,NA,2099-01-01,2099-01-01,NA,NA,NA
"1101",30026,142,"Centaurium",NA,29962,"Hill",NA,NA,"ITIS",2001-09-11 16:15:05,NA,2099-01-01,2099-01-01,NA,NA,NA
"1102",30037,143,"spicatum","Centaurium spicatum",30026,"L. Fritsch",NA,NA,"ITIS",2001-09-11 16:15:05,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1103",30411,140,"Solanaceae",NA,500033,"",NA,NA,"ITIS",2001-09-11 16:10:26,NA,2099-01-01,2099-01-01,NA,NA,NA
"1104",31632,136,"Lamiales",NA,29909,"",NA,NA,"ITIS",2001-09-11 15:27:04,NA,2099-01-01,2099-01-01,NA,NA,NA
"1105",31633,140,"Boraginaceae",NA,31632,"",NA,NA,"ITIS",2001-09-11 15:28:39,NA,2099-01-01,2099-01-01,NA,NA,NA
"1106",31634,142,"Heliotropium",NA,31633,"L.",NA,NA,"ITIS",2001-09-11 15:28:39,NA,2099-01-01,2099-01-01,NA,NA,NA
"1107",31635,143,"curassavicum","Heliotropium curassavicum",31634,"L.",NA,NA,"ITIS",2001-09-11 15:54:53,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1108",32064,140,"Verbenaceae",NA,31632,"Adans., nom. cons.",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1109",32136,142,"Avicennia",NA,32064,"L.",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1110",32251,140,"Lamiaceae",NA,31632,"",NA,NA,"ITIS",2001-09-11 15:27:04,NA,2099-01-01,2099-01-01,NA,NA,NA
"1111",32253,142,"Lycopus",NA,32251,"L.",NA,NA,"ITIS",2001-09-11 15:29:13,NA,2099-01-01,2099-01-01,NA,NA,NA
"1112",32260,143,"europaeus","Lycopus europaeus",32253,"L.",NA,NA,"ITIS",2001-09-11 15:57:07,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1113",32264,142,"Mentha",NA,32251,"L.",NA,NA,"ITIS",2001-09-11 15:27:04,NA,2099-01-01,2099-01-01,NA,NA,NA
"1114",32268,143,"aquatica","Mentha aquatica",32264,"L.",NA,NA,"ITIS",2001-09-11 15:49:05,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1115",32275,143,"piperita","Mentha X piperita",32264,"L. pro sp. 2000-03-15",NA,NA,"ITIS",NA,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1116",32925,136,"Scrophulariales",NA,29909,"",NA,NA,"ITIS",2001-09-11 16:01:24,NA,2099-01-01,2099-01-01,NA,NA,NA
"1117",33005,140,"Scrophulariaceae",NA,32925,"",NA,NA,"ITIS",2006-07-06 09:22:08,NA,2099-01-01,2099-01-01,NA,NA,NA
"1118",33037,142,"Bacopa",NA,33005,"Aubl.",NA,NA,"ITIS",2006-07-06 09:22:08,NA,2099-01-01,2099-01-01,NA,NA,NA
"1119",33045,143,"rotundifolia","Bacopa rotundifolia",33037,"Michx. Wettst. 2000-03-15",NA,NA,"ITIS",2006-07-06 09:22:08,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1120",33205,142,"Limosella",NA,33005,"L.",NA,NA,"ITIS",2006-07-06 15:55:50,NA,2099-01-01,2099-01-01,NA,NA,NA
"1121",34350,140,"Acanthaceae",NA,32925,"",NA,NA,"ITIS",2001-09-11 16:01:24,NA,2099-01-01,2099-01-01,NA,NA,NA
"1122",34419,142,"Hygrophila",NA,34350,"R. Br.",NA,NA,"ITIS",2006-07-06 09:31:18,NA,2099-01-01,2099-01-01,NA,NA,NA
"1123",34468,136,"Campanulales",NA,29909,"",NA,NA,"ITIS",2001-09-11 15:28:17,NA,2099-01-01,2099-01-01,NA,NA,NA
"1124",34471,140,"Campanulaceae",NA,34468,"",NA,NA,"ITIS",2001-09-11 15:28:17,NA,2099-01-01,2099-01-01,NA,NA,NA
"1125",34503,142,"Lobelia",NA,34471,"L.",NA,NA,"ITIS",2001-09-11 15:28:17,NA,2099-01-01,2099-01-01,NA,NA,NA
"1126",35419,136,"Asterales",NA,29909,"",NA,NA,"ITIS",2001-09-11 15:27:27,NA,2099-01-01,2099-01-01,NA,NA,NA
"1127",35420,140,"Asteraceae",NA,35419,"",NA,NA,"ITIS",2001-09-11 15:27:27,NA,2099-01-01,2099-01-01,NA,NA,NA
"1128",35798,142,"Cotula",NA,35420,"L.",NA,NA,"ITIS",2001-09-11 15:28:32,NA,2099-01-01,2099-01-01,NA,NA,NA
"1129",35799,143,"coronopifolia","Cotula coronopifolia",35798,"L.",NA,NA,"ITIS",2001-09-11 15:54:27,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1130",38881,133,"Liliopsida",NA,18061,"",NA,NA,"ITIS",2001-05-29 10:44:08,NA,2099-01-01,2099-01-01,NA,NA,NA
"1131",38882,134,"Alismatidae",NA,38881,"",NA,NA,"ITIS",2001-05-29 10:44:08,NA,2099-01-01,2099-01-01,NA,NA,NA
"1132",38883,136,"Alismatales",NA,38882,"",NA,NA,"ITIS",2006-07-06 15:44:33,NA,2099-01-01,2099-01-01,NA,NA,NA
"1133",38890,140,"Alismataceae",NA,38883,"",NA,NA,"ITIS",2006-07-06 15:44:33,NA,2099-01-01,2099-01-01,NA,NA,NA
"1134",38891,142,"Alisma",NA,38890,"L.",NA,NA,"ITIS",2006-07-06 15:54:54,NA,2099-01-01,2099-01-01,NA,NA,NA
"1135",38903,142,"Sagittaria",NA,38890,"L.",NA,NA,"ITIS",2006-07-06 15:44:33,NA,2099-01-01,2099-01-01,NA,NA,NA
"1136",38912,143,"subulata","Sagittaria subulata",38903,"L. Buch. 2004-02-23",NA,NA,"ITIS",2006-07-06 15:44:33,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1137",38934,136,"Hydrocharitales",NA,38882,"",NA,NA,"ITIS",2001-05-29 10:44:08,NA,2099-01-01,2099-01-01,NA,NA,NA
"1138",38935,140,"Hydrocharitaceae",NA,38934,"",NA,NA,"ITIS",2001-05-29 10:44:08,NA,2099-01-01,2099-01-01,NA,NA,NA
"1139",38971,142,"Egeria",NA,38935,"Planch.",NA,NA,"ITIS",2001-09-11 15:28:51,NA,2099-01-01,2099-01-01,NA,NA,NA
"1140",38972,143,"densa","Egeria densa",38971,"Planch.",NA,NA,"ITIS",2001-09-11 15:55:36,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1141",38973,142,"Hydrilla",NA,38935,"L.C. Rich.",NA,NA,"ITIS",2001-05-29 10:44:08,NA,2099-01-01,2099-01-01,NA,NA,NA
"1142",38974,143,"verticillata","Hydrilla verticillata",38973,"L. f. Royle",NA,NA,"ITIS",2001-05-29 10:44:08,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1143",38977,136,"Najadales",NA,38882,"",NA,NA,"ITIS",2001-09-11 15:28:36,NA,2099-01-01,2099-01-01,NA,NA,NA
"1144",38994,140,"Najadaceae",NA,38977,"",NA,NA,"ITIS",2001-09-11 16:06:53,NA,2099-01-01,2099-01-01,NA,NA,NA
"1145",38995,142,"Najas",NA,38994,"L.",NA,NA,"ITIS",2001-09-11 16:06:53,NA,2099-01-01,2099-01-01,NA,NA,NA
"1146",39002,143,"minor","Najas minor",38995,"All.",NA,NA,"ITIS",2001-09-11 16:06:53,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1147",39004,140,"Potamogetonaceae",NA,38977,"",NA,NA,"ITIS",2001-09-11 15:28:36,NA,2099-01-01,2099-01-01,NA,NA,NA
"1148",39005,142,"Potamogeton",NA,39004,"L.",NA,NA,"ITIS",2001-09-11 15:28:36,NA,2099-01-01,2099-01-01,NA,NA,NA
"1149",39007,143,"crispus","Potamogeton crispus",39005,"L.",NA,NA,"ITIS",2001-09-11 15:54:37,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1150",39069,140,"Zosteraceae",NA,38977,"",NA,NA,"ITIS",2003-11-20 16:21:34,NA,2099-01-01,2099-01-01,NA,NA,NA
"1151",39073,142,"Zostera",NA,39069,"L.",NA,NA,"ITIS",2003-11-20 16:21:34,NA,2099-01-01,2099-01-01,NA,NA,NA
"1152",39092,134,"Commelinidae",NA,38881,"",NA,NA,"ITIS",2001-08-27 14:27:53,NA,2099-01-01,2099-01-01,NA,NA,NA
"1153",39093,136,"Commelinales",NA,39092,"",NA,NA,"ITIS",2001-09-11 16:02:28,NA,2099-01-01,2099-01-01,NA,NA,NA
"1154",39123,140,"Commelinaceae",NA,39093,"",NA,NA,"ITIS",2001-09-11 16:02:28,NA,2099-01-01,2099-01-01,NA,NA,NA
"1155",39144,142,"Murdannia",NA,39123,"Royle",NA,NA,"ITIS",2001-09-11 16:02:28,NA,2099-01-01,2099-01-01,NA,NA,NA
"1156",39145,143,"keisak","Murdannia keisak",39144,"Hassk. Hand.-Maz.",NA,NA,"ITIS",2001-09-11 16:02:28,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1157",39218,136,"Juncales",NA,39092,"",NA,NA,"ITIS",2001-09-11 15:28:26,NA,2099-01-01,2099-01-01,NA,NA,NA
"1158",39219,140,"Juncaceae",NA,39218,"",NA,NA,"ITIS",2001-09-11 15:28:26,NA,2099-01-01,2099-01-01,NA,NA,NA
"1159",39220,142,"Juncus",NA,39219,"L.",NA,NA,"ITIS",2001-09-11 15:28:26,NA,2099-01-01,2099-01-01,NA,NA,NA
"1160",39260,143,"compressus","Juncus compressus",39220,"Jacq.",NA,NA,"ITIS",2001-09-11 15:53:59,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1161",39290,143,"maritimus","Juncus maritimus",39220,"Lam.",NA,NA,"ITIS",2001-09-11 16:05:54,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1162",39356,136,"Cyperales",NA,39092,"",NA,NA,"ITIS",2001-08-27 14:27:53,NA,2099-01-01,2099-01-01,NA,NA,NA
"1163",39357,140,"Cyperaceae",NA,39356,"",NA,NA,"ITIS",2001-09-11 15:29:02,NA,2099-01-01,2099-01-01,NA,NA,NA
"1164",39369,142,"Carex",NA,39357,"L.",NA,NA,"ITIS",2001-09-11 15:29:04,NA,2099-01-01,2099-01-01,NA,NA,NA
"1165",39390,143,"divisa","Carex divisa",39369,"Huds.",NA,NA,"ITIS",2001-09-11 15:56:33,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1166",39477,143,"acutiformis","Carex acutiformis",39369,"Ehrh. 2003-03-12",NA,NA,"ITIS",2006-07-06 09:25:43,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1167",39597,143,"extensa","Carex extensa",39369,"Goodenough",NA,NA,"ITIS",2001-09-11 15:57:24,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1168",39882,142,"Cyperus",NA,39357,"L.",NA,NA,"ITIS",2001-09-11 15:29:02,NA,2099-01-01,2099-01-01,NA,NA,NA
"1169",39915,143,"difformis","Cyperus difformis",39882,"L.",NA,NA,"ITIS",2001-09-11 15:56:21,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1170",40107,142,"Fimbristylis",NA,39357,"Vahl",NA,NA,"ITIS",2006-07-06 09:28:21,NA,2099-01-01,2099-01-01,NA,NA,NA
"1171",40119,143,"spathacea","Fimbristylis spathacea",40107,"Roth 2000-03-15",NA,NA,"ITIS",2006-07-06 09:28:21,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1172",40351,140,"Poaceae",NA,39356,"",NA,NA,"ITIS",2001-08-27 14:27:53,NA,2099-01-01,2099-01-01,NA,NA,NA
"1173",40389,142,"Agrostis",NA,40351,"L.",NA,NA,"ITIS",2001-08-27 14:27:53,NA,2099-01-01,2099-01-01,NA,NA,NA
"1174",40414,143,"gigantea","Agrostis gigantea",40389,"Roth",NA,NA,"ITIS",2001-08-27 14:27:53,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1175",41068,142,"Parapholis",NA,40351,"C.E. Hubbard",NA,NA,"ITIS",2001-09-11 16:01:50,NA,2099-01-01,2099-01-01,NA,NA,NA
"1176",41069,143,"incurva","Parapholis incurva",41068,"L. C.E. Hubbard",NA,NA,"ITIS",2001-09-11 16:01:50,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1177",41071,142,"Phragmites",NA,40351,"Adans.",NA,NA,"ITIS",2001-09-11 15:27:26,NA,2099-01-01,2099-01-01,NA,NA,NA
"1178",41072,143,"australis","Phragmites australis (haplotype M)",41071,"Cav. Trin. ex Steud.",NA,NA,"ITIS",2001-09-11 15:50:34,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1179",41170,142,"Polypogon",NA,40351,"Desf.",NA,NA,"ITIS",2006-07-06 15:39:58,NA,2099-01-01,2099-01-01,NA,NA,NA
"1180",41173,143,"elongatus","Polypogon elongatus",41170,"Kunth 2004-02-23",NA,NA,"ITIS",2006-07-06 15:39:58,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1181",41266,142,"Spartina",NA,40351,"Schreb.",NA,NA,"ITIS",2003-11-20 16:19:38,NA,2099-01-01,2099-01-01,NA,NA,NA
"1182",41267,143,"alterniflora","Spartina alterniflora",41266,"Loisel. 2000-03-15",NA,NA,"ITIS",2003-11-20 16:19:38,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1183",41271,143,"patens","Spartina patens",41266,"Ait. Muhl. 2000-03-15",NA,NA,"ITIS",2003-11-20 16:21:02,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1184",41334,142,"Phalaris",NA,40351,"L.",NA,NA,"ITIS",2001-09-11 15:27:11,NA,2099-01-01,2099-01-01,NA,NA,NA
"1185",41335,143,"arundinacea","Phalaris arundinacea",41334,"L.",NA,NA,"ITIS",2001-09-11 15:49:39,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1186",42310,136,"Typhales",NA,39092,"",NA,NA,"ITIS",2001-09-11 15:26:58,NA,2099-01-01,2099-01-01,NA,NA,NA
"1187",42323,140,"Typhaceae",NA,42310,"",NA,NA,"ITIS",2001-09-11 15:26:58,NA,2099-01-01,2099-01-01,NA,NA,NA
"1188",42324,142,"Typha",NA,42323,"L.",NA,NA,"ITIS",2001-09-11 15:26:58,NA,2099-01-01,2099-01-01,NA,NA,NA
"1189",42325,143,"angustifolia","Typha angustifolia",42324,"L.",NA,NA,"ITIS",2001-09-11 15:48:38,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1190",42430,134,"Arecidae",NA,38881,"",NA,NA,"ITIS",2001-09-11 15:28:02,NA,2099-01-01,2099-01-01,NA,NA,NA
"1191",42520,136,"Arales",NA,42430,"",NA,NA,"ITIS",2006-07-06 09:13:49,NA,2099-01-01,2099-01-01,NA,NA,NA
"1192",42521,140,"Araceae",NA,42520,"",NA,NA,"ITIS",2006-07-06 15:59:54,NA,2099-01-01,2099-01-01,NA,NA,NA
"1193",42522,142,"Acorus",NA,500036,"L.",NA,NA,"ITIS",2006-07-06 09:13:49,NA,2099-01-01,2099-01-01,NA,NA,NA
"1194",42533,142,"Peltandra",NA,42521,"Raf.",NA,NA,"ITIS",2006-07-06 15:59:54,NA,2099-01-01,2099-01-01,NA,NA,NA
"1195",42534,143,"virginica","Peltandra virginica",42533,"L. Schott 2000-03-15",NA,NA,"ITIS",2006-07-06 15:59:54,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1196",42541,142,"Pistia",NA,42521,"L.",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1197",42542,143,"stratiotes","Pistia stratiotes",42541,"L. 2004-02-23",NA,NA,"ITIS",NA,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1198",42611,134,"Liliidae",NA,38881,"",NA,NA,"ITIS",2001-09-11 16:12:19,NA,2099-01-01,2099-01-01,NA,NA,NA
"1199",42612,136,"Liliales",NA,42611,"",NA,NA,"ITIS",2001-09-11 16:12:19,NA,2099-01-01,2099-01-01,NA,NA,NA
"1200",43190,140,"Iridaceae",NA,42612,"",NA,NA,"ITIS",2001-09-11 16:12:19,NA,2099-01-01,2099-01-01,NA,NA,NA
"1201",43191,142,"Iris",NA,43190,"L.",NA,NA,"ITIS",2001-09-11 16:12:19,NA,2099-01-01,2099-01-01,NA,NA,NA
"1202",43194,143,"pseudacorus","Iris pseudacorus",43191,"L.",NA,NA,"ITIS",2001-09-11 16:12:19,"Plants",2099-01-01,2099-01-01,NA,NA,NA
"1203",43780,131,"Protozoa",NA,202423,"",NA,NA,"ITIS",2001-09-11 16:08:37,NA,2099-01-01,2099-01-01,NA,NA,NA
"1204",43848,132,"Sarcodina",NA,43780,"",NA,NA,"ITIS",2002-06-24 12:26:47,NA,2099-01-01,2099-01-01,NA,NA,NA
"1205",43849,207,"Rhizopoda",NA,43848,"",NA,NA,"ITIS",2002-06-24 12:26:47,NA,2099-01-01,2099-01-01,NA,NA,NA
"1206",44026,133,"Granuloreticulosea",NA,43849,"",NA,NA,"ITIS",2002-06-24 12:26:47,NA,2099-01-01,2099-01-01,NA,NA,NA
"1207",44030,136,"Foraminiferida",NA,44026,"",NA,NA,"ITIS",2002-06-24 12:26:47,NA,2099-01-01,2099-01-01,NA,NA,NA
"1208",44044,137,"Textulariina",NA,44030,"",NA,NA,"ITIS",2002-06-24 12:26:47,NA,2099-01-01,2099-01-01,NA,NA,NA
"1209",44162,139,"Lituolacea",NA,44044,"",NA,NA,"ITIS",2002-06-24 12:26:47,NA,2099-01-01,2099-01-01,NA,NA,NA
"1210",44383,140,"Trochamminidae",NA,44162,"",NA,NA,"ITIS",2002-06-24 12:26:47,NA,2099-01-01,2099-01-01,NA,NA,NA
"1211",44384,141,"Trochammininae",NA,44383,"",NA,NA,"ITIS",2002-06-24 12:26:47,NA,2099-01-01,2099-01-01,NA,NA,NA
"1212",44385,142,"Trochammina",NA,44384,"",NA,NA,"ITIS",2002-06-24 12:26:47,NA,2099-01-01,2099-01-01,NA,NA,NA
"1213",46067,132,"Mycetozoa",NA,43780,"",NA,NA,"ITIS",2001-09-11 16:08:37,NA,2099-01-01,2099-01-01,NA,NA,NA
"1214",46113,207,"Acanthophractida",NA,46067,"",NA,NA,"ITIS",2001-09-11 16:08:37,NA,2099-01-01,2099-01-01,NA,NA,NA
"1215",46159,133,"Haplosporea",NA,46113,"",NA,NA,"ITIS",2001-09-11 16:08:37,NA,2099-01-01,2099-01-01,NA,NA,NA
"1216",46160,136,"Haplosporida",NA,46159,"",NA,NA,"ITIS",2001-09-11 16:08:37,NA,2099-01-01,2099-01-01,NA,NA,NA
"1217",46164,140,"Haplosporidiidae",NA,46160,"",NA,NA,"ITIS",2001-09-11 16:08:37,NA,2099-01-01,2099-01-01,NA,NA,NA
"1218",46165,142,"Haplosporidium",NA,46164,"",NA,NA,"ITIS",2001-09-11 16:08:37,NA,2099-01-01,2099-01-01,NA,NA,NA
"1219",46166,143,"costale","Haplosporidium costale",46165,"",NA,NA,"ITIS",2006-07-07 10:13:44,"Protozoans",2099-01-01,2099-01-01,NA,NA,NA
"1220",46167,143,"nelsoni","Haplosporidium nelsoni",46165,"Haskin and Stauber 1966",NA,NA,"ITIS",2001-09-11 16:08:37,"Protozoans",2099-01-01,2099-01-01,NA,NA,NA
"1221",46169,136,"Bivalvulida",NA,202430,NA,NA,NA,"BPS",2016-04-26 00:00:00,NA,2099-01-01,NA,NA,NA,NA
"1222",46170,136,"Myxosporida",NA,46169,"",NA,NA,"ITIS",2006-07-07 10:27:12,NA,2099-01-01,2099-01-01,NA,NA,NA
"1223",46176,140,"Myxobolidae",NA,46170,"",NA,NA,"ITIS",2006-07-07 10:27:12,NA,2099-01-01,2099-01-01,NA,NA,NA
"1224",46177,142,"Myxobolus",NA,46176,"",NA,NA,"ITIS",2006-07-07 10:27:12,NA,2099-01-01,2099-01-01,NA,NA,NA
"1225",46211,131,"Ciliophora",NA,630577,"",NA,NA,"ITIS",2006-03-02 14:55:32,NA,2099-01-01,2099-01-01,NA,NA,NA
"1226",46212,133,"Ciliatea",NA,46211,"",NA,NA,"ITIS",2006-03-02 14:55:32,NA,2099-01-01,2099-01-01,NA,NA,NA
"1227",46458,134,"Peritricha",NA,46212,"",NA,NA,"ITIS",2006-08-24 16:05:48,NA,2099-01-01,2099-01-01,NA,NA,NA
"1228",46459,136,"Peritrichida",NA,46458,"",NA,NA,"ITIS",2006-08-24 16:07:52,NA,2099-01-01,2099-01-01,NA,NA,NA
"1229",46460,137,"Sessilina",NA,46459,"",NA,NA,"ITIS",2006-03-02 14:55:32,NA,2099-01-01,2099-01-01,NA,NA,NA
"1230",46475,140,"Vaginicolidae",NA,46460,"",NA,NA,"ITIS",2006-07-07 10:21:03,NA,2099-01-01,2099-01-01,NA,NA,NA
"1231",46487,142,"Cothurnia",NA,46475,"",NA,NA,"ITIS",2006-07-07 10:21:03,NA,2099-01-01,2099-01-01,NA,NA,NA
"1232",46517,140,"Lagenophryidae",NA,46460,"",NA,NA,"ITIS",2006-03-02 14:55:32,NA,2099-01-01,2099-01-01,NA,NA,NA
"1233",46518,142,"Lagenophrys",NA,46517,"",NA,NA,"ITIS",2006-03-02 14:55:32,NA,2099-01-01,2099-01-01,NA,NA,NA
"1234",46861,131,"Porifera",NA,202423,"Hatschek, 1888",NA,NA,"ITIS",2001-09-11 16:04:34,NA,2099-01-01,2099-01-01,NA,NA,NA
"1235",47528,133,"Demospongiae",NA,46861,"",NA,NA,"ITIS",2001-09-11 16:04:34,NA,2099-01-01,2099-01-01,NA,NA,NA
"1236",47690,136,"Haplosclerida",NA,47528,"",NA,NA,"ITIS",2001-09-11 16:04:34,NA,2099-01-01,2099-01-01,NA,NA,NA
"1237",47769,140,"Haliclonidae",NA,47690,"",NA,NA,"ITIS",2001-09-11 16:04:34,NA,2099-01-01,2099-01-01,NA,NA,NA
"1238",47771,142,"Chalinula",NA,47769,"Schmidt 1968",NA,NA,"ITIS",2001-09-11 16:04:34,NA,2099-01-01,2099-01-01,NA,NA,NA
"1239",47774,143,"loosanoffi","Chalinula loosanoffi",47771,"Burton 1930",NA,NA,"ITIS",2001-09-11 16:04:34,"Sponges",2099-01-01,2099-01-01,NA,NA,NA
"1240",47862,136,"Poecilosclerida",NA,47528,"",NA,NA,"ITIS",2001-09-11 16:12:03,NA,2099-01-01,2099-01-01,NA,NA,NA
"1241",47976,140,"Clathriidae",NA,47862,"",NA,NA,"ITIS",2001-09-11 16:12:03,NA,2099-01-01,2099-01-01,NA,NA,NA
"1242",47994,142,"Clathria",NA,47976,"",NA,NA,"ITIS",2001-09-11 16:12:03,NA,2099-01-01,2099-01-01,NA,NA,NA
"1243",47997,143,"prolifera","Clathria prolifera",47994,"Ellis and Solander, 1786",NA,NA,"ITIS",2001-09-11 16:12:03,"Sponges",2099-01-01,2099-01-01,NA,NA,NA
"1244",48110,142,"Tedania",NA,48295,"Gray, 1867 2003-10-28",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1245",48295,140,"Tedaniidae",NA,659150,"Ridley & Dendy, 1886",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1246",48328,136,"Halichondrida",NA,47528,"",NA,NA,"ITIS",2002-06-25 13:22:34,NA,2099-01-01,2099-01-01,NA,NA,NA
"1247",48391,140,"Halichondriidae",NA,48328,"",NA,NA,"ITIS",2002-06-25 13:22:34,NA,2099-01-01,2099-01-01,NA,NA,NA
"1248",48394,142,"Halichondria",NA,48391,"",NA,NA,"ITIS",2002-06-25 13:22:34,NA,2099-01-01,2099-01-01,NA,NA,NA
"1249",48398,143,"bowerbanki","Halichondria bowerbanki",48394,"Burton, 1930",NA,NA,"ITIS",2002-06-25 13:22:34,"Sponges",2099-01-01,2099-01-01,NA,NA,NA
"1250",48419,140,"Hymeniacidonidae",NA,48328,"",NA,NA,"ITIS",2002-08-06 16:21:21,NA,2099-01-01,2099-01-01,NA,NA,NA
"1251",48420,142,"Hymeniacidon",NA,48419,"",NA,NA,"ITIS",2002-08-06 16:22:41,NA,2099-01-01,2099-01-01,NA,NA,NA
"1252",48424,143,"sinapium","Hymeniacidon sinapium",48420,"De Laubenfels, 1930 2001-02-26",NA,NA,"ITIS",2007-08-15 16:41:37,"Sponges",2099-01-01,2099-01-01,NA,NA,NA
"1253",48443,136,"Hadromerida",NA,47528,"",NA,NA,"ITIS",2002-06-25 11:01:27,NA,2099-01-01,2099-01-01,NA,NA,NA
"1254",48468,140,"Suberitidae",NA,48443,"",NA,NA,"ITIS",2002-08-21 13:55:03,NA,2099-01-01,2099-01-01,NA,NA,NA
